,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,enrollee_id,target
799,8578,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,2,1000-4999,Pvt Ltd,never,35,8578,0.5
800,28645,city_16,0.91,Female,No relevent experience,Full time course,Masters,STEM,6,10000+,Public Sector,4,202,28645,0.5
801,5101,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Early Stage Startup,>4,42,5101,0.5
802,14529,city_16,0.91,Male,No relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Pvt Ltd,1,110,14529,0.5
803,26235,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,24,26235,0.5
804,24260,city_114,0.926,,No relevent experience,,,,11,100-500,,never,102,24260,0.5
805,17549,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10/49,Pvt Ltd,2,65,17549,0.5
806,17610,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,No Major,8,10/49,Pvt Ltd,3,150,17610,0.5
807,10246,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,,,1,9,10246,0.5
808,8990,city_103,0.92,,No relevent experience,Full time course,Masters,STEM,4,,,1,129,8990,0.5
809,20459,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,6,20459,0.5
810,22775,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,101,22775,0.5
811,11212,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,3,48,11212,0.5
812,11963,city_61,0.913,Female,Has relevent experience,no_enrollment,Masters,Humanities,,50-99,,1,24,11963,0.5
813,14516,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,50,14516,0.5
814,6464,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,4,52,6464,0.5
815,31981,city_103,0.92,,No relevent experience,no_enrollment,High School,,3,,Pvt Ltd,never,200,31981,0.5
816,19350,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,3,88,19350,0.5
817,675,city_103,0.92,,Has relevent experience,Full time course,Graduate,STEM,>20,,Pvt Ltd,>4,50,675,0.5
818,3374,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,<1,,,never,16,3374,0.5
819,24495,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,212,24495,0.5
820,8484,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,163,8484,0.5
821,12459,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,never,38,12459,0.5
822,29414,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,134,29414,0.5
823,10548,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,45,10548,0.5
824,29383,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,STEM,9,,,1,78,29383,0.5
825,13373,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,<1,,,never,33,13373,0.5
826,21283,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,7,,,>4,33,21283,0.5
827,2280,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,2,22,2280,0.5
828,5624,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,88,5624,0.5
829,6778,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,>4,75,6778,0.5
830,2926,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,>20,,,1,128,2926,0.5
831,20431,city_152,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,16,500-999,Pvt Ltd,>4,42,20431,0.5
832,29537,city_54,0.856,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,118,29537,0.5
833,4450,city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,<1,10/49,Pvt Ltd,1,6,4450,0.5
834,25833,city_21,0.624,,No relevent experience,Full time course,High School,,3,,,never,110,25833,0.5
835,33112,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Pvt Ltd,1,40,33112,0.5
836,547,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,12,10/49,Pvt Ltd,>4,52,547,0.5
837,9270,city_162,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,6,10/49,NGO,4,31,9270,0.5
838,15566,city_13,0.8270000000000001,Male,Has relevent experience,Part time course,High School,,6,500-999,Pvt Ltd,2,12,15566,0.5
839,30826,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Funded Startup,2,42,30826,0.5
840,250,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,146,250,0.5
841,25714,city_173,0.878,Male,No relevent experience,no_enrollment,Masters,STEM,6,,,2,52,25714,0.5
842,28267,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,100-500,Pvt Ltd,1,12,28267,0.5
843,4504,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,140,4504,0.5
844,12581,city_104,0.924,,Has relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,never,108,12581,0.5
845,15483,city_24,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,24,15483,0.5
846,2894,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,4,2894,0.5
847,15726,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,1,52,15726,0.5
848,17117,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,3,72,17117,0.5
849,14182,city_80,0.847,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,30,14182,0.5
850,3699,city_16,0.91,,Has relevent experience,Part time course,Graduate,STEM,5,,,1,226,3699,0.5
851,29624,city_97,0.925,,No relevent experience,Full time course,Graduate,STEM,3,,,3,16,29624,0.5
852,16168,city_46,0.762,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,,2,12,16168,0.5
853,9800,city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,59,9800,0.5
854,9544,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,4,,,never,190,9544,0.5
855,1433,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,80,1433,0.5
856,27458,city_46,0.762,Male,No relevent experience,Full time course,Graduate,STEM,8,10000+,Public Sector,1,46,27458,0.5
857,4804,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,,1,41,4804,0.5
858,24376,city_114,0.926,,No relevent experience,no_enrollment,Masters,Business Degree,2,100-500,Pvt Ltd,2,21,24376,0.5
859,31613,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,>4,8,31613,0.5
860,26895,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,3,101,26895,0.5
861,17085,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,88,17085,0.5
862,22698,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,,,1,25,22698,0.5
863,146,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,4,146,0.5
864,24022,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,23,24022,0.5
865,14658,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10/49,Pvt Ltd,>4,34,14658,0.5
866,21548,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,55,21548,0.5
867,9827,city_138,0.836,Male,No relevent experience,Full time course,High School,,2,,,never,112,9827,0.5
868,18544,city_21,0.624,Male,Has relevent experience,Full time course,High School,,6,1000-4999,Pvt Ltd,never,96,18544,0.5
869,28874,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,10/49,Funded Startup,1,18,28874,0.5
870,6361,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,>4,35,6361,0.5
871,13089,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,5,,,never,22,13089,0.5
872,23426,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,1,18,23426,0.5
873,22520,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,7,,,4,8,22520,0.5
874,9649,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,16,50-99,Pvt Ltd,1,33,9649,0.5
875,23255,city_100,0.887,,No relevent experience,Full time course,Graduate,STEM,5,,,never,54,23255,0.5
876,24081,city_64,0.6659999999999999,Male,No relevent experience,Full time course,Graduate,Arts,2,,,1,94,24081,0.5
877,23116,city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,47,23116,0.5
878,27338,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,11,,,1,103,27338,0.5
879,14873,city_36,0.893,,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,,>4,5,14873,0.5
880,11886,city_123,0.738,Male,No relevent experience,no_enrollment,Masters,STEM,14,,,>4,12,11886,0.5
881,9207,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,8,<10,Pvt Ltd,never,39,9207,0.5
882,3291,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,62,3291,0.5
883,5002,city_73,0.754,,Has relevent experience,Part time course,Masters,STEM,5,5000-9999,Pvt Ltd,1,22,5002,0.5
884,6768,city_21,0.624,Male,No relevent experience,Part time course,High School,,2,,,never,29,6768,0.5
885,6281,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,5,5000-9999,Other,1,184,6281,0.5
886,11155,city_103,0.92,Male,No relevent experience,Full time course,High School,,5,10000+,Pvt Ltd,1,20,11155,0.5
887,14342,city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Other,2,30,14342,0.5
888,10394,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,15,50-99,Funded Startup,1,10,10394,0.5
889,14014,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,166,14014,0.5
890,28671,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,never,96,28671,0.5
891,5109,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,15,5109,0.5
892,31775,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,78,31775,0.5
893,17944,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,11,1000-4999,Pvt Ltd,1,43,17944,0.5
894,7499,city_28,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,>4,9,7499,0.5
895,13124,city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,36,13124,0.5
896,22808,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,,2,264,22808,0.5
897,29695,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,Pvt Ltd,1,34,29695,0.5
898,6167,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,50-99,,1,20,6167,0.5
899,137,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,NGO,3,37,137,0.5
900,19494,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,47,19494,0.5
901,33277,city_11,0.55,,No relevent experience,no_enrollment,Masters,STEM,<1,,,1,12,33277,0.5
902,3760,city_41,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,23,3760,0.5
903,6837,city_90,0.698,Male,No relevent experience,Full time course,,,6,,,4,37,6837,0.5
904,27220,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,77,27220,0.5
905,26985,city_115,0.789,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,246,26985,0.5
906,23667,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,9,,,never,160,23667,0.5
907,7793,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,8,5000-9999,NGO,4,116,7793,0.5
908,11502,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,never,43,11502,0.5
909,5882,city_114,0.926,,Has relevent experience,Full time course,Graduate,STEM,13,,,>4,44,5882,0.5
910,24978,city_21,0.624,,Has relevent experience,,Graduate,STEM,2,50-99,Pvt Ltd,2,42,24978,0.5
911,25866,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,>4,6,25866,0.5
912,30020,city_103,0.92,Male,No relevent experience,Full time course,High School,,2,,,1,51,30020,0.5
913,5380,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,>4,11,5380,0.5
914,20045,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,7,20045,0.5
915,26651,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Public Sector,>4,37,26651,0.5
916,14077,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,1,116,14077,0.5
917,32000,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,7,32000,0.5
918,26694,city_48,0.493,,Has relevent experience,Full time course,Graduate,STEM,2,,,never,15,26694,0.5
919,167,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,3,29,167,0.5
920,28381,city_67,0.855,,Has relevent experience,no_enrollment,Masters,STEM,11,,,1,30,28381,0.5
921,24612,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,2,36,24612,0.5
922,17481,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,11,,Public Sector,>4,32,17481,0.5
923,28007,city_46,0.762,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,never,56,28007,0.5
924,26178,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,11,26178,0.5
925,13467,city_40,0.7759999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,104,13467,0.5
926,5720,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,2,32,5720,0.5
927,18565,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Public Sector,3,12,18565,0.5
928,17018,city_75,0.939,Male,Has relevent experience,Part time course,Graduate,Business Degree,6,10000+,Pvt Ltd,>4,67,17018,0.5
929,13047,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,4,4,13047,0.5
930,20475,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,15,20475,0.5
931,5150,city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,2,43,5150,0.5
932,31451,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,19,31451,0.5
933,14621,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Early Stage Startup,1,24,14621,0.5
934,29123,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,500-999,Funded Startup,2,10,29123,0.5
935,13949,city_74,0.579,Male,Has relevent experience,Full time course,Graduate,STEM,3,10/49,Early Stage Startup,1,13,13949,0.5
936,2269,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,2,18,2269,0.5
937,12814,city_138,0.836,Male,No relevent experience,no_enrollment,Masters,STEM,>20,<10,Funded Startup,2,90,12814,0.5
938,5255,city_21,0.624,,Has relevent experience,Part time course,Graduate,STEM,7,50-99,Pvt Ltd,>4,44,5255,0.5
939,3880,city_67,0.855,Male,No relevent experience,Full time course,High School,,2,50-99,Pvt Ltd,1,30,3880,0.5
940,25297,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,2,36,25297,0.5
941,27008,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,3,,,never,160,27008,0.5
942,1886,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10/49,Early Stage Startup,1,92,1886,0.5
943,31129,city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,,19,50-99,Pvt Ltd,>4,34,31129,0.5
944,1123,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,7,1123,0.5
945,9149,city_23,0.899,,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,Pvt Ltd,3,60,9149,0.5
946,21962,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,46,21962,0.5
947,462,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,5,,,1,46,462,0.5
948,2677,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,never,64,2677,0.5
949,18648,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,17,18648,0.5
950,25612,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,69,25612,0.5
951,2784,city_71,0.884,,No relevent experience,no_enrollment,Graduate,Other,3,10/49,,1,92,2784,0.5
952,33064,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,4,78,33064,0.5
953,3543,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,292,3543,0.5
954,16419,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,Humanities,9,100-500,Pvt Ltd,1,184,16419,0.5
955,31606,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,14,,,1,25,31606,0.5
956,5800,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Public Sector,>4,26,5800,0.5
957,9032,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Early Stage Startup,2,28,9032,0.5
958,32908,city_158,0.7659999999999999,Female,No relevent experience,Full time course,Graduate,STEM,3,,Pvt Ltd,never,55,32908,0.5
959,31186,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,Other,16,50-99,Pvt Ltd,2,40,31186,0.5
960,18411,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,20,18411,0.5
961,7636,city_103,0.92,,Has relevent experience,no_enrollment,Phd,STEM,9,10000+,Pvt Ltd,4,29,7636,0.5
962,25586,city_46,0.762,Male,No relevent experience,no_enrollment,High School,,2,,,never,26,25586,0.5
963,2583,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,,18,2583,0.5
964,560,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,29,560,0.5
965,5514,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,64,5514,0.5
966,3624,city_136,0.897,Male,Has relevent experience,no_enrollment,High School,,18,10000+,Pvt Ltd,1,43,3624,0.5
967,1274,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,,never,310,1274,0.5
968,4957,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,3,20,4957,0.5
969,7424,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,<10,Pvt Ltd,2,39,7424,0.5
970,12055,city_64,0.6659999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,2,21,12055,0.5
971,9163,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,4,100-500,Pvt Ltd,1,24,9163,0.5
972,29171,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,11,29171,0.5
973,16193,city_103,0.92,,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,Pvt Ltd,>4,28,16193,0.5
974,25623,city_152,0.698,,No relevent experience,Full time course,Graduate,STEM,4,,,never,7,25623,0.5
